"ID","id_date","id_Ville","id_Exp","id_Contrat","intitule","description"
87,346,35804,2,2,"Data scientist (H/F)","Description du poste : Le Groupe Carrefour est le leader de la grande distribution en Europe avec plus de 115 000 collaborateurs en France et une forte présence à  l'international. Avec plus de 300 métiers, Carrefour trouve son dynamisme à  travers la richesse et la diversité de ses équipes. L'utilisation de la data et le développement des capacités analytiques sont un axe majeur du plan stratégique du Groupe à  horizon 2027. Directement rattachée au COMEX France, l'Analytics Factory de Carrefour France est le pilier de cette transformation analytique, au service de l'ensemble des équipes métier de Carrefour France - Marketing, Marchandises, Exploitation, E-commerce, Supply Chain, Services Financiers, etc. Les data scientists, data engineers, spécialistes data viz et data governance de la direction accompagnent au quotidien les équipes métier pour améliorer l'excellence opérationnelle (automatisation de processus, démocratisation de l'accès à  la donnée, développement de la culture analytique), pour optimiser l'offre et l'expérience client sur nos sites et dans nos magasins (assortiments, promotion, personnalisation, prévisions, ...) et pour aider à  la planification stratégique et à  la prise de décision. Carrefour recherche pour sa Direction Data & Analytics France basée à  Massy (91), un(e) Data Quality Specialist H/F Vos missions : * Garantir la qualité des données métier / business de Carrefour en France : précision, cohérence, exhaustivité, fraicheur, unicité, interprétabilité, disponibilité, sécurité * Définir et suivre le plan de travail pour assurer la qualité de la donnée, pour les données sous sa responsabilité directe comme pour les données métier sous la responsabilité des ""data owners"" dans les différentes BU * Développer le suivi de la qualité des données par les ""data owners"" et animer la communauté * En lien avec l'IT, définir et mettre en place l'écosystème nécessaire à  la garantie de la qualité de la donnée Vos compétences : * Compréhension du business et goût du commerce ; la connaissance du retail, en particulier alimentaire, est un plus * Très bonnes capacités analytiques, et forte expertise dans la représentation graphique des analyses et données, et très sensible à  la forme et à  l'ergonomie * Excellentes capacités dans la manipulation de grandes volumétries de données ; maîtrise d'un langage de programmation (SQL, Big Query), d'outils de datavisualisation (Tableau, Google Data Studio) ; la maîtrise de Python / R est un plus * Bon relationnel relationnel, créatif, enthousiaste autour de l'analytics et de la data, et fortes capacités de vulgarisation et de pédagogie * Rigueur, proactivité et autonomie Votre profil : De formation supérieure (bac+5) de type école d'ingénieur, vous justifiez d'une expérience de 2 à  5 ans) dans les métiers de l'analytique en conseil ou B2C, en particulier sur les thématiques de la gouvernance de la donnée. Une connaissance du retail, notamment alimentaire, est un réel atout. Informations complémentaires : Contrat : CDI Localisation : Massy Disponibilité : Immédiate"
88,344,NA,1,2,"Data scientist (H/F)","Description du poste : Activités principales : - Piloter l'activité et l'équipe « Expérience et connaissance de l'utilisateur ». - Participer à  la mise en œuvre de la stratégie, de la feuille de route et de l'animation de l'équipe de la division. - Remplacer le chef de division durant ses absences. Activités détaillées : Le chef de pôle est en charge avec son équipe d'assurer les missions suivantes : - Réaliser l'extraction, uniformisation et structuration des données clients/utilisateurs : · Collecter, sélectionner et valider les données pertinentes pour l'analyse. · Définir les solutions de stockage et la structuration des données. · Convertir, coder et cartographier des données d'usage des services dans un format compréhensible par l'ensemble des collaborateurs (KPI.). · Améliorer la qualité et enrichir les bases de données d'usage et d'expérience utilisateurs. · Déterminer les outils et méthodes d'acquisition de données depuis un ensemble de bases et d'outils techniquement hétérogènes. · Concevoir l'architecture d'un entrepôt de données décisionnelles (Data warehouse). · Maîtriser la qualité des données tout au long de leur traitement. - Réaliser des analyses de la qualité de service et développement de la connaissance client · Mettre en œuvre et garantir la modélisation statistique des données. · Optimiser la segmentation client à  l'aide des statistiques et données d'usage. · Étudier et mettre en place les meilleures solutions techniques pour gérer les grands volumes de données. · Accompagner la DG numérique dans le développement de leviers d'amélioration de la qualité de service et de l'expérience client/utilisateur · Fournir à  la division MAX les données nécessaires à  la réalisation d'études de connaissance des usages et besoins clients/utilisateur. · Analyser l'ensemble des données d'usage et d'expérience client/utilisateur pour développer des systèmes efficaces d'aide à  la décision. · Animer les ateliers d'expression des besoins internes et rédiger les cahiers des charges. · Développement d'outils de reporting et d'aide à  la décision - Assurer la veille technologique sur les outils de datamining · Effectuer une veille sur les nouvelles technologies et solutions logicielles d'analyse des données. · Rechercher et expérimenter de nouvelles méthodes de modélisation et d'analyse des données. · Sélectionner les nouveaux outils et techniques de data management. - Assurer le Management de l'équipe en place · Animer les réunions, organiser et planifier les interventions de l'équipe (agents SNCF et prestataires). · Assurer le recrutement et le développement des compétences des collaborateurs. · Gérer un budget et évaluer le coût des interventions. · Dimensionner les projets et définir les choix techniques et méthodologiques des interventions Description du profil : Au sein de la Direction Générale Numérique de SNCF Réseau, vous êtes rattaché au responsable de la Division Marketing et Expérience clients/utilisateurs et vous êtes en charge de la valorisation des données clients /utilisateurs pour en faire un levier de connaissance des usages et des besoins. Vous recueillez et analysez avec votre équipe des masses de données hétérogènes, pour en extraire de la connaissance utile à  l'optimisation des offres et des services de la DG Numérique, à  l'amélioration de la qualité de service et de l'expérience clients /utilisateurs. Vous pilotez l'activité et l'équipe « Expérience et connaissance de l'utilisateur », et participez à  la mise en œuvre de la stratégie."
89,336,36636,1,1,"Data scientist (H/F)","Organisme de formation, Centre de Formation des Apprentis et Bureau d'études, nous recrutons un Bac +5 minimum en économétrie, analyse des données, comptabilité, sciences de gestion, école de commerce ou de management. Vous aurez à  réaliser des études et valoriser des outils de gestion à  destination d'entreprises partenaires dans le cadre d'actions d'accompagnement à  la transition numérique des socioprofessionnels guyanais concernant leurs besoins en gestion comptable et financière, en communication, en commerce et vente. Afin de mieux accompagner notre structure, vous serez formé(e) en double compétence pour valider un Bac+2 ou un Bac+3 à  4 dans une de nos spécialités (Conception développement d'applications, Transport et Logistique, Comptabilité Gestion RH, Banque /Finance, Commerce/Vente). Vous intégrerez notre équipe sur, à  terme, des fonctions de chef de projet chargé de développement. Le poste est à  pourvoir au plus tôt. Les recrutements en apprentissage sont possibles dans le cadre de notre CFA."
90,333,NA,2,1,"Ingénieur ou Ingénieure Data Scientist/DevOps (H/F)","Sous l'autorité de Stéphanie LOPEZ, l'ingénieur.e data scientist participe à  l'amélioration d'algorithmes IA existants pour la détection de nodules pulmonaires dans les scanners thoraciques. Dans ce contexte, il/elle doit être également en mesure d'identifier des articles pertinents de l'état de l'art. En partenariat avec le Data Manager, il/elle doit être capable de formuler les problèmes rencontrés avec les données pour améliorer la qualité des bases de données. Activités principales - Mettre en œuvre et maintenir divers pipelines internes pour accélérer et simplifier la livraison de la recherche à  la production. - Effectuer des tests rigoureux et une analyse des performances de chaque version - Planifier différents travaux lourds en termes de calcul Profil recherché : - Diplôme dans un domaine pertinent (maths, informatique...) - Compréhension de base des statistiques - Vision holistique des applications ML/AI en tant que produit logiciel. - 2-3 ans d'expérience pertinente (recherche ML/ML en production) souhaitable Compétences et qualités requises : - Programmation : maîtrise de Python - Contrôle de version, outils de couverture/analyse de code : Git ou analogue. - Frameworks ML/AI : expérience de tensorflow - Virtualisation : Docker - Script d'automatisation : bash, Python - pipelines CI/CD : Jenkins, gitlab, etc. - ML en production serait un plus : tensorflow serving Il s'agit d'une opportunité passionnante si vous êtes : - Autonome, pratique, pro-actif, avec une attitude positive. - Vous êtes collaboratif, vous prenez des initiatives, mais pas de manière isolée - Vous avez un sens aigu des responsabilités, vous vous sentez responsable de votre travail et de prise d'initiatives."
91,308,NA,2,2,"Data scientist - Kapela (H/F)","Recueillir et analyser les données pertinentes pour répondre au besoin métierConstruire les algorithmes permettant d'améliorer les résultats de recherches et de ciblageÉlaboration de modèles de prédictions afin d'anticiper les évolutions des données et des tendancesModéliser les résultats d'analyse des données au travers de tableaux de bord pour les rendre lisibles et exploitables par les métiersEffectuer des recommandations business auprès de la direction et des métiers afin d'améliorer la prise de décisionAssurer une veille technologique (collecte de données, plateformes de traitement, expérimentation)Titulaire d'un Bac+5 informatique avec idéalement une spécialisation big data, vous justifiez de 3 à  5 ans d'expérience en tant que Data scientist. Votre expertise ne se limite pas à  la durée de vos expériences professionnelles, mais au travail et aux résultats apportés. Sur le plan technique vous maitrisez : Les langages de programmation : Python, R, JavaLes bases de données SQL et NoSQLLes technologies Data : Hadoop, Spark, Hive, Scala, KafkaLe Machine, le Deep Learning et les technos associéesLes statistiques et la modélisation des donnéesLes principes d'architecture informatique Doté d'un esprit critique et d'une forte curiosité, vous êtes proactif, autonome et rigoureux. Vos capacités d'analyse et de synthèse, vos aptitudes relationnelles et votre sensibilité métier sont vos alliés pour réussir pleinement dans votre rôle."
92,278,35920,2,2,"Data Scientist F/H - Système, réseaux, données (H/F)","Descriptif du poste: En tant que Data Scientist, tu apporteras ton expertise et tes compétences à  nos équipes pour construire les solutions techniques attendues par nos partenaires. Au sein d'une DSI innovante, tu auras la charge de : * Comprendre les enjeux de l'entreprise et les traduire en problématiques Data ; * Analyser et explorer les données afin de mieux comprendre les attentes des utilisateurs ; * Développer, tester et mettre en production des modèles prédictifs (ML et DP) ; * Documenter les modèles pour contribuer à  la vieille méthodologique et améliorer la qualité des recommandations et deep recommenders ; * Contribuer activement à  la création et au déploiement de la communauté Data Science en Interne en proposant des sujets, des thèmes, des actions. Profil recherché: Tu disposes d'une expérience d'au moins 2 ans sur un poste similaire. Tu es reconnu pour ton expertise sur Python. Tu souhaites évoluer dans un environnement ""Big Data"" avec des contraintes fortes sur l'optimisation du code (Python / Spark / Hive / Anaconda / Tensorflow / Scikit-Learn / GIT / Docker). Une familiarité avec un ou plusieurs cloud public est un plus (AWS, GCP, Azure). Ton niveau d'anglais est excellent."
93,252,30438,2,2,"Data scientist (H/F)","Description du poste : Qui sommes-nous ? Mydral est une entreprise qui aide ses clients à  mieux comprendre leurs données. Nos clients viennent de divers secteurs d'activités, par exemple Logistique, Transport, Banque, Assurance, etc. On les accompagne sur toutes leurs problématiques métiers avec une expertise sur la compréhension et l'automatisation des processus métiers, la data gouvernance, la business science, le reporting, le dashboarding, le data journalisme, la stratégie business. Dans notre offre de services, on propose la Création des centres de compétence Analytics, le Cadrage de projet Analytics, le Pilotage projet, la Préparation de données, la Data Visualisation, l'Intégration plateforme Analytics, la Formation, le Support & TMA. Nos 3 principales valeurs sont : Excellence, Esprit de corps, Pionnier. Vous souhaitez travailler dans une entreprise qui allie l'humain à  la data ? Rejoignez-nous ! Nous avons hâte de VOUS onboarder. Quelles sont les missions proposées ? Sous la supervision du Directeur Conseil, vos tâches seront les suivantes : * Animer des ateliers client * Modéliser des processus métiers / Comportements à  partir des données sourcées * Créer des KPIs et Dashboards prédictifs pour le métier * Comprendre les besoins métier et proposer des solutions idoines * Mise en place des workshops sur les conclusions tirées des analyses, etc. * Participer à  des projets d'enablement des projets Marketing, de création de contenus / events / webinars sur des sujets liés à  la Data ; * Utiliser des outils tels que Tableau ou DataRobot ; * Développer des algorithmes et des régressions logistiques de Machine Learning ; * Participer à  l'élaboration, au développement, au test et à  l'optimisation des modèles de prédiction et de recommandation ; * Utiliser des méthodes ML adaptées aux grosses volumétries (out-of-core online learning.) ; * Participer à  l'intégration des algorithmes au sein d'applications dites d'Intelligence Artificielle (DataRobot) ; * Participer à  des projets clients avec un binôme ou en groupe. Quel est le profil recherché ? Passionné de la Data et diplômé d'un BAC+5 en Ecole d'ingénieur (EISTI, Polytech, Télécom ParisTech, MIAGE, etc.) Expérience d'au moins 3 ans (hors stage et alternance) sur le cycle de valorisation de la donnée avec de fortes compétences en modélisation (Analyse de données, modélisation statistique.) et réalisation d'applications décisionnelles. Vous avez de bonnes connaissances techniques sur les outils de Data Preparation, de Data Science, de Stockage de la donnée et de Data visualisation, etc. Vous avez développé un fort sens du service, un bon relationnel avec vos clients et la rigueur nécessaire au succès de vos projets. Qualités indispensables pour réussir chez Mydral : smart, réactif, autonome, rigoureux, fiable, organisé et SYMPA ! Qu'en est-il de la rémunération et autres avantages ? * Package global selon profil * Mutuelle groupe (Malakoff Humanis) ; * Congés annuels à  vingt-cinq jours ouvrés de congés, auxquels s'ajoutent 10 jours de récupération (à  l'année) ; * Carte Swile * Le forfait de transport Navigo est pris en charge à  hauteur de 50 % ; * Remboursement de 30 euros/mois sur la facture de votre téléphone portable ; * Onboarding personnalisé à  votre arrivée ; * Plan d'évolution avec plusieurs certifications à  passer On a hâte de VOUS onboarder !"
94,35,22729,1,2,"Data scientist (H/F)","Description du poste : Nous recherchons un Data Scientist F/H. En détails, ça donne quoi ? D'une vue d'équipe, le Data Scientist est au service des pôles métiers Clients/Ventes/Produit/Supply afin de délivrer des solutions Data faisant appel à  la Data Science. Cela passe par la compréhension des enjeux et la production de solution de façon agile avec une cible industrielle, en s'assurant de la mise en place de ""Standards"" de développement pour fiabiliser le fonctionnement et la maintenance. Plus précisément, il fait parler les données et se charge de les valoriser (traiter), puis d'en fournir une interprétation claire. Pour aller encore plus loin, il crée des algorithmes utilisant du Machine Learning. Dans le cadre de son travail il doit leur apporter des analyses et doit donc être familier avec l'entreprise, ce qu'elle fait et les enjeux économiques des résultats qu'il délivre. Ces résultats doivent d'ailleurs être compréhensibles et adaptés aux métiers pour les aider dans leur prise de décision. Il doit être en contact avec les métiers, côté business. Il intervient sur des sujets plus techniques d'optimisation et d'industrialisation d'algorithmes pouvant aller jusqu'à  la mise en production. > Vos missions : * Explorer et analyser les données disponibles, produites et valorisées. * Développer et faire évoluer des solutions ""Data Core Model"" (algorithmes, outils de datavisualisation et de simulation). * Contribuer aux dashboards de pilotage et de mesure de performance avec des KPI métiers. * Réaliser des kits de déploiements (support de la méthodologie, spécifications techniques, pré-requis Data Quality...). * Contribuer aux supports de présentation des solutions et des spécifications fonctionnelles. * Déployer et adapter légèrement ces solutions dans les différents pays. * Partager son expertise au sein de l'équipe Data et des pays. * Accompagner dans la prise en main du service (vulgariser les solutions data, faire preuve de pédagogie...). * Contribuer à  accompagner les pays dans l'utilisation des solutions Data, leur professionnalisation et dans la résolution des incidents. Description du profil : > Compétences métier/technique * Connaissance de l'entreprise et de ses organisations (connaissance du Retail : comprendre la façon dont le Retail fonctionne et comment les données peuvent être analysées et utilisées, maintenir la flexibilité face aux développements de Big Data). * Expertise en langage de requête SQL. * Expertise en statistique (modélisation, prévision, économétrie...). * Expertise en Machine Learning (feature engineering, apprentissage supervisé ou non supervisé, réseau de neurones, text-mining, NLP,...). * Expertise en langage pour la Data Science comme Python. * Identifier le bon algorithme lié aux cas d'utilisation business. * Connaissance sur le traitement en batch. * Connaissance des principes et de l'utilisation du versionning Git. * Connaissance des concepts et des finalités d'optimisation et d'industrialisation d'algorithmes. * Environnement Cloud Computing, idéalement Google Cloud Platform. * Maîtrise de l'anglais. > Habilitations requises * Expérience en Data Science, y compris sur le développement d'algorithmes, idéalement pour le secteur de la distribution. * Master ou Ph.D Statistiques, Mathématiques, Econométrie, Informatique, Big Data, Computer Science."
95,388,13468,1,2,"Data Analyst F/H (H/F)","Description du poste about the roleContexte La croissance très importante du volume des données transitant sur les réseaux de télécommunication est à  la fois une contrainte pour le dimensionnement des infrastructures et une opportunité de création de valeur pour l'opérateur. Flux Vision propose un ensemble de services de crowd analytics, en exploitant une plateforme d'analyse des données de signalisation des mobiles sur le réseau Orange. Flux Vision propose une large gamme d'indicateurs statistiques de mobilité sur le territoire, trouvant des applications dans les domaines de l'observation touristique, des transports, de l'aménagement du territoire ou encore du géomarketing. En quelques années, Flux Vision est devenu une référence mondiale du crowd analytics, avec plus de 200 clients actifs dans 7 pays. Votre mission consistera à  travailler sur les indicateurs métier des clients de l'offre Flux Vision, notamment dans les domaines du géomarketing, du transport et de l'aménagement du territoire. Principales activités Vous aurez en tant que data analyst pour mission de travailler au sein d'une équipe de data analyst/data scientist/data engineer sur les sujets suivants : - Préparation et qualification des données livrées aux clients - Mise en place et qualification de nouveaux indicateurs statistiques - Participation à  l'amélioration de l'appareil de production Vous participerez également à  l'élaboration et à  l'amélioration des livrables clients (rapport d'analyse, tableaux de bord, intégration dans les outils de traitement de la donnée, .) Vous travaillez en coordination avec les équipes de développement et les équipes d'exploitation. about youVous êtes titulaire d'un Bac+5 master ou école d'ingénieur spécialisé en mathématiques appliquées, en statistiques ou dans le domaine du transport, du géomarketing ou de l'aménagement du territoire. Vous avez une expertise dans l'utilisation des outils informatiques de datascience tel que Pandas, Keras/Scikit-Learn, SQL. Vous disposez de compétence dans les solutions de dataviz. Des connaissances dans les environnements cloud big data (Azure, AWS, GCP) est un plus. Dynamique, doté(e) d'un bon relationnel, vous avez le sens de l'équipe, et vous aimez avoir de l'autonomie pour mener une activité de manière longitudinale. departmentDigital & Data Au sein du groupe Orange, Orange Business Services met sa double expertise d'opérateur de réseaux et d'intégrateur de solutions digitales au service des entreprises, en France et dans le monde. L'unité d'affaires Digital et Data est l'ESN (entreprise de services numériques) d'OBS spécialisée dans le développement et l'intégration logiciels, l'analyse de données et l'intelligence artificielle. Avec plus de 3900 experts, elle accompagne les entreprises dans la digitalisation de leurs processus métiers tout en les aidant à  mieux utiliser et valoriser leurs données. Implantés dans plusieurs grandes villes françaises comme Paris, Rennes, Lyon, Bordeaux, Lille et Toulouse . nous accompagnons au quotidien les PME jusqu'aux multinationales tout au long du cycle de vie de leurs projets, dans les domaines clés de l'expérience client, l'expérience collaborateur, la transformation IT, l'innovation digitale, la Data science & l'IA, la Data Intelligence, la Data gouvernance et le Big Data. L'innovation est essentielle à  votre métier, construisons la ensemble ! Orange obtient la certification Top Employer Global 2021. Cette certification consacre les meilleures politiques et pratiques en termes de programmes de ressources humaines. Le Groupe est certifié « Top Employer » depuis maintenant 12 ans."
96,388,12984,1,2,"Data Analyst (H/F)","Description du poste Adsearch Conseil en recrutement intervient pour aider un groupe immobilier dans le cadre de sa recherche d'un Data Analyst. Cette structure de plus de 1 000 salariés dont 600 sur son siège de Pessac est en forte croissance et connaît d'importants besoin pour améliorer le pilotage de son activité. Contexte : Vous intégrez directement une direction métier pour apporter votre expertise dans la gestion et la diffusion des données / rapports aux différentes entités du groupe. Le challenge : La refonte du SI va vous amener à  repenser les rapports et reconstruire une grande partie pour profiter des innovations. Vos missions seront les suivantes : * Analyse des besoins des différents métiers * Mettre en place et automatiser la production des rapports; * Créer des jeux de données, créer des indicateurs * Collaborer avec les équipes de la DSI pour faire évoluer les datawarehouse. * Fournir des analyses et des conclusions pertinentes sur l'évolution de KPIS * 50% des rapports à  développer sous Excel (VBA) et 50% sur PowerBI. * Mettre en place la dataviz * Préparer les données pour les reportings hebdomadaires et mensuels de la direction générale. Votre profil Issu d'une école d'ingénieur ou titulaire d'un master 2 en data ou statistique, vous faites preuve d'une forte rigueur analytique, d'un esprit de synthèse ainsi que d'une excellente compréhension des enjeux business. Bon communicant, vous avez la capacité de mettre en place des relations coopératives et co-constructives. Vous êtes passionné des problématiques d'analyses de données business, d'études de règles de gestion, de pertinence des outils, ce poste est pour vous. Profil recherché : - Expérience professionnelle de 2 ans minimum dans un environnement business, avec une forte culture du résultat; - Maîtrise des outils tels que PowerBI et Excel avec VBA - Connaissance d'outils de datavisualisation - Capacité d'analyse, rigueur et méthode; - Autonomie, aisance relationnelle; - Force de proposition. Nous proposons : Un statut cadre avec RTT et un salaire entre 30 et 35k + un variable. La possibilité d'intégrer une création de poste où vous pourrez vous épanouir grâce aux challenges techniques à  mener ! N'attendez plus et postulez !"
97,388,30438,1,2,"Data analyst - h/f","Fondé en 1991, le groupe Iliad est également connu sous la marque commerciale Free. Depuis plus de 15 ans, ce groupe technologique basé à  Paris, s'attèle à  offrir les plus grandes innovations télécom du marché. Free est un acteur visionnaire, inventeur de la box internet, disposant d'un ADN et d'une mission forte : offrir à  tous les français des produits et services internet haut débit et très haut débit avant-gardistes et accessibles au plus grand nombre. Freebox, société à  taille humaine et dotée d'un fort esprit entrepreneurial, porte ces valeurs autour de l'activité recherche & développement. Cette petite structure, familiale par sa forme mais grande par ses ambitions, se compose de plusieurs équipes dédiées (produit ou métier). Nos équipes de passionnés conçoivent, développent, fabriquent les nouvelles générations de produits et améliorent continuellement les services et produits clients. Nous recherchons un ou une Data Analyst qui rejoindra notre équipe Data. L'équipe Data est en charge d'accompagner l'innovation de Freebox en imaginant et délivrant les outils et les analyses autour de la donnée tout en respectant les contraintes réglementaires (RGPD). Cette équipe, pluridisciplinaire par essence, travaille en étroite collaboration avec les différentes équipes techniques de freebox pour les aider dans leurs prises de décisions. Tu seras le premier Data Analyst de l'équipe DATA. Tu seras en charge de collaborer avec les équipes techniques pour comprendre leurs problématiques, définir les besoins et traduire leurs attentes de manière analytique. Pour t'accompagner dans cette activité, tu t'appuieras sur le data engineer de notre équipe qui imaginera et développera les solutions nécessaires qui te permettront de produire des visualisations, de l'alerting et des analyses statistiques. De plus, en tant que premier(e) Data Analyst, le poste offre une opportunité unique de contribuer à  la transformation de l'entreprise vers une culture forte de la data. Tes responsabilités et missions seront les suivantes : - Tu devras avoir une bonne compréhension des enjeux business, - Tu seras garant(e) de la qualité des résultats produits et des flux de données gérées par notre équipe. Tu pourras utiliser différentes techniques et méthodes statistiques pour assurer cette mission, - Tu seras amené(e) à  mettre en pratique des modèles statistiques (régressions, tests statistiques.) en s'appuyant sur les librairies python, pour résoudre les problématiques métiers, - Tu auras un rôle d'accompagnement au près des équipes sur les bonnes pratiques et pour les aider sur les requêtes SQL et les outils de visualisation, - Tu devras également rendre accessible les données, en la documentant, pour permettre aux équipes d'être les plus autonomes possible. Qualifications et compétences requises : - Tu as une expérience d'au minimum 3 ans dans ce métier, - Tu as de l'expérience dans l'un des domaines tech suivants : informatique, télécommunications, design électronique. Tes compétences techniques : - Techniques statistiques, - Base de données : Postgresql, Bigquery, - Outils de visualisation : DataStudio, looker, Superset, Google Analytics, - Langages de programmation (Java, SQL, Python). Tes compétences transverses : - Capacité à  argumenter et convaincre, - Capacité d'analyse et de synthèse, - Rigueur, orientation client, adaptabilité, - Capacité d'organisation et de planification, - Travail en équipe et en transverse, - Communication écrite et orale, - Pratique de l'anglais professionnel, - Connaissance de la RGPD."
98,388,4421,1,2,"DATA ANALYST (IT) (H/F)","HN Services recrute sur Aix, un Data Analyste afin d'apporter son expertise dans l'ensemble des phases projet pour effectuer les analyses en phase think, les études ad-hoc et mise en forme KPI sur PowerBI Ta mission : Identifier, regrouper et qualifier l'ensemble des données Concevoir les tableaux de bord de pilotage de l'activité, réaliser les extractions de données des systèmes d'information, analyser et commenter les données utiles à  l'appréciation de la performance Définir les approches et participer à  la définition des outils permettant d'identifier, extraire et exploiter ces données, proposer de nouveaux modèles d'analyse, identifier des indicateurs permettant de faciliter la prise de décision Optimiser la gestion des données : processus de recueil des informations, gestion des flux, vérification des données, transmission des données, mise en forme Etre en relation permanente avec les interlocuteurs métiers et avoir la capacité de comprendre les enjeux business du périmètre pour accompagner les opérationnels dans leur pilotage grâce à  des reportings et analyses Préparer et animer les réunions du comité mensuel de pilotage et mettre la Data au service du pilotage dans cette instance. Restituer des résultats devant les métiers à  travers des présentations simples et intuitives. Les plus du poste Pilotage de chantier Equipe solidaire dans laquelle ta force de proposition sera un véritable atout Environnement technique : Kibana, PowerBI, Javascript, Katalon"
99,388,NA,2,2,"Data Analyst pricing DCF 42/LOD- F/H (H/F)","Le Groupe Casino occupe en France une position de leader dans le secteur de la grande distribution grâce à  la diversité de ses enseignes : Géant, Monoprix, Supermarchés Casino, Franprix, Petit Casino, CDiscount, GreenYellow, Naturalia. et à  une présence affirmée à  l'international : Argentine, Brésil, Colombie, Uruguay... La Diversité du Groupe trouve aussi son expression dans notre politique de recrutement qui privilégie l'égalité des chances et la diversité des individus au sein de nos équipes. Casino, c'est aussi une stratégie d'innovation et de développement avec de nombreuses réalisations : la Marque Casino forte de plus de 4000 références, l'excellence de la Supply Chain, les outils d'analyse des comportements clients et les programmes de fidélisation, le développement de stratégies immobilières performantes. En 2020, son chiffre d'affaires s'est élevé à  plus de 31,9 milliards d'euros et son effectif à  plus de 205 000 collaborateurs dans le monde dont 56 000 en France. Au sein de la Direction Prix et, rattaché(e) au Responsable du pôle, vous aurez pour principales responsabilités de : - Contribuer à  la mise en œuvre d'outils innovants et stratégiques, pour répondre rapidement aux besoins des équipes Pricing et de la direction : - Identifier et analyser les besoins et problématiques (analyses de marchés, contrôles d'anomalies...) , - Définir les solutions techniques les plus adaptées, - Réaliser les développements, la maintenance des outils et leurs synergies, - Former et accompagner les équipes pricing aux outils et à  la solution dans l'objectif de développer l'autonomie du service - Gérer les environnements techniques, - Bases de données (MariaDB), - Intranet interne du service pour synthétiser les données (HTML, PHP, JavaScript), - Suivi des tâches quotidiennes. - Etre en capacité d'extraire des données provenant des différents systèmes d'information. - Participer au chiffrage et à  l'analyse des différentes actions Prix - Contribuer à  la construction et à  la mise en place des actions, - Mise en œuvre des fichiers de travail et des synthèses. Poste proposé en statut Cadre Formation attendue Niveau BAC+3 à  BAC+5 Ingénieur/ informaticien - Première expérience un poste similaire, y compris alternance ou stage longue durée. - Maitrise indispensable de SQL et solides connaissances sur les langages de programmation (VBA, C) ainsi que sur html. - Expertise sur les outils Excel / Access - Sens du contact et du travail en équipe. - Etre force de proposition - Une connaissance des environnements Teradata / Oracle est un plus.- Sens de l'adaptation et polyvalence. - Ce poste nécessite d'avoir une appétence certaine pour le secteur d'activité ""Commerce"" et même temps de très bonnes compétences informatiques sur les outils cités précédemment. La Diversité trouve toute son expression dans la politique de recrutement du Groupe Casino qui privilégie l'égalité des chances et la diversité des individus au sein de ses équipes."
100,388,NA,1,2,"Data Analyst F/H (H/F)","Bienvenue chez FED IT, cabinet spécialisé dans le recrutement de profils informatiques et digitaux.Je vous propose de rejoindre une belle enseigne, spécialisée dans le retail, en qualité de Data Analyst F/H sur Villeneuve-Loubet (06).Dans le cadre d'un création de poste, vous rejoignez l'équipe contrôle de gestion, échangez avec les équipes métiers pour les besoins et intervenez sur le logiciel entreprise pour l'étude de la data.A ce titre, vous : - extrayez les données pertinentes du logiciel- analysez les données qui vont permettre l'orientation économique et business à  suivre- développez et maintenez les bases de données et améliorez les process permettant une meilleure analyse de donnéesDe formation supérieure en informatique, vous avez une appétence pour la data et justifiez d'une expérience de 3 années à  minima sur des missions similaires.Curieux, vous êtes force de proposition et souhaitez apporter une véritable plus-value sur votre poste.Vous possédez une bonne capacité d'analyse et savez travailler en équipe.Une formation sur le logiciel entreprise sera effectuée.Possibilité de télétravail 2j/semaine.Rémunération selon profil."
